"","job_title","company_name","job_location","job_description"
"657","Senior Data Analyst - Azure, Visual Studio & Business Applications","Microsoft Corporation ","Cambridge, MA","This rare opportunity at Microsoft is a global role that will be at the forefront of building marketing analytics from the ground up for Azure, Visual Studio, Power BI, Dynamics 365, PowerApps, and Flow. The person in this role will be **pioneering** the **marketing analytics** discipline for these products within our Relationship Marketing team that drives customer loyalty and engagement with our Cloud & Enterprise products. This position is a key role that **drives insights** about our customer lifecycle and uses those insights to drive investments in the right areas of Relationship Marketing. This position includes stakeholder management and close collaboration with other data analytics teams, data scientists, data engineers, and data infrastructure PMs. This is a high visibility, high impact position with substantial room for growth, management, and leadership opportunity. It is also an opportunity to get in on the ground floor of a multi-year transformation!  Microsoft is the world?s most valuable company and was ranked amongst the top 2 best companies in the world to work for in 2018 by Forbes. Apply today for the opportunity to join Microsoft! *Responsibilities** Manage vendor analyst work (7 vendor analysts) and maintain accountability for the quality of their work and throughput, ensuring adherence to standardized frameworks and metric definitions, standardized analytics practices, and standardized automated reporting and visualization.  + Build upon existing best practices to standardize a framework with standardized metric definitions applied across products for Cloud & Enterprise Relationship Marketing (C+E RM) program-level reporting and overall RM business-level reporting.  + Develop standardized practices for analytics.  + Develop standardized framework for automated reports and visualization in order to provide actionable insights.  + Drive stakeholder management, effective prioritization of tasks, effective communication of prioritization to stakeholders, project planning, and team collaboration among vendor analysts.  + Deliver (or oversee vendor analyst team in delivering) deep dive analyses that provide actionable insights that facilitate decision-making at various management levels.  + Partner closely with Data Engineering within Marketing?s Global Demand Center and across product Engineering organizations to provide requirements for data infrastructure, ensure data availability, and to ensure definition of and adherence to data SLAs in order to support C+E RM?s reporting, analytics, and targeting use cases.  + Work with other Marketing Analytics teams, Data Science partners in Product Engineering organizations, and marketing Data Engineering partners to develop and continually optimize the methodology for measuring RM performance at the campaign/program level for specific products and at the overall C+E RM level.  + Partner with RM marketers to inform appropriate test/experiment design to ensure the design supports and maximizes likelihood of achieving the test/experiment objectives.  + When using A/B testing methodology to measure the effectiveness of campaigns, use statistical concepts like testing for statistical significance for one tail and two tail tests.  + Work with RM marketers to develop opportunity sizings for individual initiatives as well as quarterly forecasts/targets.  + Partner with Data Science and Data Engineering to drive development of statistical models. *Qualifications** + 7 years hands-on experience in analytics, with 2+ years in marketing analytics  + Experience with B2B marketing analytics a plus  + Bachelor?s degree in computer science, management information systems, engineering, or equivalent required  + Experience with basic statistical concepts like sample size calculation, statistical significance, causality/incrementality/lift  + Advanced working knowledge of large data manipulation and data mining using SQL/Cosmos  + Advanced working knowledge of data visualization tools (Power BI, Tableau)  + Experience with Data Lake infrastructures (Cosmos, Hadoop) and access preferred  + Experience managing either vendor/contractor or full-time employee analysts  + Experience working across multiple teams and managing stakeholders across functions and levels  Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form at https://careers.microsoft.com/us/en/accommodationrequest .  Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work."
"658","Healthcare Data Analyst II - MHE","UMass Medical School ","North Quincy, MA","OverviewGENERAL SUMMARY OF POSITION:Under the general direction of the Manager or designee, the Healthcare Data Analyst II will perform data analyses for assigned projects and develop/ produce all related reports. This position will conduct information gathering to provide leadership with the necessary tools to determine the best data analytic practices to position the business unit for addressing client needs. The Healthcare Data Analyst II will also begin to develop analytic consulting skills and utilize a customer service focus in order to design and deliver analytic products that meet or exceed client expectations. This position will be required to work on multiple concurrent projects while managing to successfully complete deliverables with an increasing level of independence. ResponsibilitiesMAJOR RESPONSIBILITIES: Conduct advanced data mining in a timely and accurate manner as required by the program/project.Produce standard and adhoc analyses and reports using a variety of data which support the development, implementation and monitoring of programs/projects.Integrate/manipulate large datasets from data sources (e.g. claims and encounter data) to support analyses using MS Excel, Access, SAS, SQL, COGNOS, and Business Objects. Deploy standard qualitative and quantitative analysis techniques utilizing software packages such as SAS, SQL or Atlas.ti.Contribute to the design of project-specific analytic plans, data manipulation and collection efforts; may include: claims analysis, interviews, focus groups, and surveys involving clients, state agency personnel, and other key informants.Utilize and create standard testing measures and/or algorithms to test and analyze large amounts of data.Design and develop data collection instruments, databases and procedure manuals based on thorough knowledge of data files, related databases, and systems integration.Participate in the design and implementation of data management strategies/techniques and quality control procedures, including writing technical requirements and documentation of data sets.Produce and submit data analysis reports. Develop methods and results narratives to be included in broader scientific reports developed by senior staff.Ensure accuracy of all data analyses, reports and other deliverables by conducting thorough quality control checks and resolving discrepancies.Provide interpretation of data for key stakeholders and leadership; including identifying and reporting data patterns and abnormalities. May be required to produce tabular and graphic summaries of analyses in a form suitable for inclusion in manuscripts for publication in peer reviewed scientific journals as well as for presentation at scientific meetings.Schedule, coordinate, and review activities related to data collection and analysis in order to meet deadlines.Communicate with all appropriate parties to ensure that the project’s objectives, scope, and expected deliverables of each project phase are understood. Facilitate communication of the project’s status, budget, costs, issues, and related information to same.May provide guidance and training to more junior data staff as needed to help ensure accuracy and timeliness of deliverables. Review and monitor compliance with the federal and state regulations.Perform other duties as required. QualificationsREQUIRED QUALIFICATIONS:Bachelor’s degree in a business, health sciences, or a related field; or equivalent4 years of related experience; including at least one year of healthcare data analysisDemonstrated experience/skills in appropriate computer, statistical or database applications including SAS/SQL, Business Objects, Cognos or similar.Strong attention to detail and time management/organization skills to manage multiple priorities.Demonstrated ability to research issues and resources.Demonstrated ability to write reports, journal articles and/ or other technical documents.Excellent communication skills, both oral and written.Interpersonal skills necessary to interact successfully with a wide range of individuals. Additional InformationPREFERRED QUALIFICATIONS:Master’s degree in a public policy, public administration, economics, health care administration, epidemiology, statistics or a related field."
"659","Senior Knowledge Analyst","Boston Consulting Group ","Boston, MA","Senior Knowledge Analyst  07-Sep-2018 Position SummaryABOUT US The Boston Consulting Group (BCG) is a global management consulting firm and the world’s leading advisor on business strategy. We partner with clients from the private, public, and not-for-profit sectors in all regions to identify their highest-value opportunities, address their most critical challenges, and transform their enterprises. Our customized approach combines deep insight into the dynamics of companies and markets with close collaboration at all levels of the client organization. This ensures that our clients achieve sustainable competitive advantage, build more capable organizations, and secure lasting results. Founded in 1963, BCG is a private company with offices in more than 90 cities in 50 countries. For more information, please visit bcg.com.  BCG's Center for Knowledge & Analytics works in close collaboration with the consulting teams and other groups within our firm to help acquire, retrieve, organize, and analyze the knowledge that enables BCG to deliver superior business value for its clients. Our role is to be a trusted partner and catalyst for all parts of BCG in facilitating the development of knowledge as a core competitive advantage and building our firm's reputation as a global leader in business consulting. Ultimately, our efforts create a firm-wide culture of knowledge sharing and collaboration.  The People & Organization Practice is one of BCG's functional practice areas and delivers business value by helping clients drive effective people and organizational practices. Our work focuses on Agile transformation, leadership & talent, HR, organization design, behavior & culture, and change management. ROLE SUMMARY Today’s challenge is to digitize at scale (go from dozens of proofs of concept to thousands of digital solutions) and at speed (in less than 2 years) despite many internal roadblocks such as sub-optimal governance, capabilities or IT systems. Building-up and operating internal digital capabilities will catalyze rapid change and secure ownership of Digital Transformation.  With our Build Operate Transfer (BOT) offer, we build, operate and transfer digital capabilities, along high standards of a consulting firm, setting the right governance in the Business (Control Towers) and the right resources (Digital Talent pools) as cornerstone to the digital transformation at scale. Through this long-term enablement model, we help our clients achieve two objectives at the same time: Build digital capabilities: recruiting externally, (re)-training employees on digital and certifying digital talentsExecute digital projects to train employees on the job, and secure the value delivery, to unleash the full potential of digital. We are looking for a Senior Knowledge Analyst to help shape our BOT offering and apply it during large scale digital transformation projects. The ideal candidate will have industry experience related to delivering enterprise-level IT and digital projects and will bring a passion for developing and enhancing IP which can be integrated into a consulting service offering. As part of our international and cross-functional team, she/he will have the opportunity to work with our experts on one of BCG’s Key Digital Programs.  The SKA will have excellent consulting and organizational skills, communicate effectively and collaborate and work well in teams. She/he may have experience working as an IT strategy consultant or on large-scale transformations with a strong focus on Agile, operational delivery of technology/IT/digital transformations and/or in leading service companies (software development, IT project management).  The successful candidate will combine his/her prior expertise to support case and proposal teams around the world. She/he will have an overview of BCG's activities in the enterprise digital transformation and delivery space and be able to make connections between people, resources, and information in this rapidly evolving space. Within the context of the offering and team, this individual will focus on driving the Agile build accelerator, adapting the Agile model to a BOT setting. As such, this SKA will work closely with the Agile expert team in addition to the BOT team. Job ID6762BRCompany Information The Boston Consulting Group (BCG) is a global management consulting firm and the world’s leading advisor on business strategy. We partner with clients from the private, public, and not-for-profit sectors in all regions to identify their highest-value opportunities, address their most critical challenges, and transform their enterprises. Our customized approach combines deep insight into the dynamics of companies and markets with close collaboration at all levels of the client organization. This ensures that our clients achieve sustainable competitive advantage, build more capable organizations, and secure lasting results. Founded in 1963, BCG is a private company with offices in more than 90 cities in 50 countries. For more information, please visit bcg.com. Employee Type Regular Basic Job RequirementsROLE REQUIREMENTSBachelor degree required, advanced degree preferred, with high academic achievements in business administration, economics, organizational design, math, finance or other related subjects with substantial analytical focusPassion for and interest in digital transformation topics2-3+ years of relevant industry experience (e.g., organizational design, digital transformation, organizational transformation, Agile, delivering enterprise-level IT and Digital projects) or 1-2+ years of consulting experienceProficiency in Agile, having worked in Agile and / or been part of Agile transformationsHighly proficient and comfortable working in EnglishSome travel may be necessary but it is not a routine aspect of the roleKey CompetenciesKEY COMPETENCIESAnalytical and structuredExcellent written and verbal communication skills, able to write clearly and conciselySelf-starter and highly proactiveStrong strategic thinkingCreative, yet structured problem solverStrong organization and project management skillsStrong Excel and PowerPoint capabilitiesAble to work in a fast-paced environment and to manage multiple tasks in parallelExcellent written and verbal communication skillsStrong interpersonal credibility, reliability, and service mentalityHighest ethical standards, able to maintain discretion and confidentialityLoyal and reliableAutonomous self-starterFlexible, curious and creative, open for new things and able to propose innovative ideasJob Type Full time Non-discrimination Statement The Boston Consulting Group is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, age, religion, sex, sexual orientation, gender identity / expression, national origin, disability, protected veteran status, or any other characteristic protected under federal, state or local law, where applicable, and those with criminal histories will be considered in a manner consistent with applicable state and local laws. In addition, as a federal government contractor, BCG maintains an affirmative action program which furthers its commitment and complies with recordkeeping and reporting requirements under certain federal civil rights laws and regulations.BCG is an E-Verify Employer. Click here for more information on E-Verify. VEVRAA Federal Contractor Country United States City/Town Boston Function Knowledge & Research Job ResponsibilitiesROLE RESPONSIBILITIES Working with consulting teams and supporting our client work Partnering with consulting teams to bring Agile practices to the BOT accelerator, including running workshops and trainings with case teams and clientsProviding sophisticated synthesis and packaging of results (e.g., Excel data manipulation, client-ready PowerPoint slides)Providing advice and institutional knowledge for BOT client workDeploying IP led offerings around BOT, e.g., benchmarks or assessmentsPartnering with consulting teams to identify and address critical knowledge needsWorking with consulting teams to collect, synthesize, and analyze consulting team learning and input into new knowledge products, including full sanitizationExecuting and coordinating complex research requests across regions (incl. internal & external expert interviews) and delivering original analysis and insights to consulting teams and providing thought partnershipProactively sharing fresh and commercial expertise with case teams about state of the art technologies, methodologies and tools and how it can bring value to a client’s business and, in particular, operationsSupporting BCG partners and principals on proposal, lead preparation and other marketing activitiesIdentifying relevant experts and connects them to case and proposals team Working with topic and practice area teams Promoting innovation at BCG by recognizing new concepts and facilitating their capture (e.g., facilitates documentation for knowledge management of new framework developed by consulting and knowledge teams as part of client work)Building and updating new topic-related customized knowledgeActively managing and maintaining detailed topic products and tools, credentials, and knowledge management site contentSupporting the topic team cadre outreach as well as internal/external vendor and stakeholder managementParticipates and is an active member of the BOT community, builds expert networksCollaborating on the practice area intellectual-capital development, publications etc.Contributing to content development around the topic for practice area meetings and trainingsJob Title Senior Knowledge Analyst- POP- Enterprise Digital Transformation and Delivery"
"660","BI Analyst","SNI Technology ","Boston, MA","Candidates for business intelligence analyst positions need a strong background in all aspects of database technology with an emphasis on the use of analytical and reporting tools. Employers seek a bachelor's degree in computer science, information systems or engineering as well as several years of experience with database queries, stored procedure writing, and OLAP and data cube technology. Excellent written and oral skills are a must.  Typical duties include: Designing and developing enterprise wide data analysis and reporting solutionsReviewing and analyzing data from multiple internal and external sourcesCommunicating analysis results and making recommendations to senior managementDeveloping data cleansing rules"
"661","RESEARCH DATA ANALYST,School of Dental Medicine, Health Policy/Health Services Research","Boston University ","Boston, MA","Provide data analysis and advanced statistical programming. Collaborate with co-investigators on manuscripts, presentations and constructing statistical plans. Work on study design and procedures with Project P.I. Create data entry instruments, train and supervise users. Collect, organize and analyze data.Required SkillsStatistical, analytical and programming experience necessary. Knowledge of SAS, R or STATA software a must. Experience with Qualtrics, Redcap, Complex data structures and management preferred.  BA degree required.  Boston University is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law. We are a VEVRAA Federal Contractor.Required Experience  Job Location BOSTON, US-MA"
"662","Senior Data Scientist, Data Science","National Grid USA ","Waltham, MA","About usNational Grid is hiring a Senior Data Scientist for our Automation & Analytics department in Waltham, MA.Every day we deliver safe and secure energy to homes, communities, and businesses. We are there when people need us the most. We connect people to the energy they need for the lives they live. The pace of change in society and our industry is accelerating and our expertise and track record puts us in an unparalleled position to shape the sustainable future of our industry.To be successful we must anticipate the needs of our customers, reducing the cost of energy delivery today and pioneering the flexible energy systems of tomorrow. This requires us to deliver on our promises and always look for new opportunities to grow, both ourselves and our business.Job PurposeNational Grid is a gas and electric utility that brings energy to life for 7 million customers across Massachusetts, New York, and Rhode Island through a network of 100,000+ miles of wires and pipes. The company is aggressively transforming into a 21st century data-driven energy manager for its customers.As a Senior Data Scientist at National Grid, you will define and build models, mine big and small data to better understand customers and their energy habits, be the catalyst of process reengineering through advanced analytics. You will work in a dynamic organization to turn data into actionable intelligence. The variety and complexity of challenges you will solve is second to none, but most important is the real world impact your work will have on the lives of millions of people. The National Grid Data Science teams provide insights and conclusions from multiple sources of information in a variety of different formats using analysis techniques that range from simple to advanced. An ability to work cross-functionally and on Agile teams is critical and you should have a broad knowledge of:Statistical & Probabilistic AnalysesData EngineeringProgramming/Software Development Effective Visualization and PresentationKey AccountabilitiesLead projects from conception to completionMentor junior Data ScientistsIdentify, extract, and integrate data sets ranging in size from spreadsheets to big dataDiscover the best methods of assimilating data from several different sources and formats for use in analysesPrepare and clean data for use in advanced analysisEmploy sophisticated analytics programs, machine learning, and statistical methods for predictive and prescriptive modeling, forecasting, and simulationsBe intellectually curious and enjoy learningSupervisory/Interpersonal- Experience RequiredExcellent interpersonal and communication skills.Ability to communicate key messages to internal and external stakeholders.QualificationsMasters degree in a quantitative discipline (Engineering, Sciences, economics, finance, Computer Science) preferred, Experienced candidates considered with Bachelors degree or Masters degree in progress2+ years of experience in business environment as a data scientist/business analyst/quantitative analystExperience leading projectsDemonstrated ability to communicate and interact with business stakeholdersDemonstrated ability to translate technical knowledge into business termsFluency in:Machine learning tools and techniquesPython and/or RSQLExperience with cloud computing in Linux environment (AWS is a plus)Preferred Skills and Experience:Strong Business Analytics backgroundRegulated utility experienceActive github repository and stackoverflow accountData science competition entries (kaggle, kdnuggets, etc.)Big data frameworks (Hadoop, Spark, Hive)NoSQL experienceExperimental Design experienceGIS knowledge (ArcGIS is a plus)Interactive visualization tools (Tableau is a plus)Knowledge of Agile frameworksMore InformationThis position has a career path which provides for advancement opportunities within and across bands as you develop and evolve in the position; gaining experience, expertise and acquiring and applying technical skills. Internal candidates will be assessed and provided offers against the minimum qualifications of this role and their individual experience.National Grid is an equal opportunity employer that values a broad diversity of talent, knowledge, experience and expertise. We foster a culture of inclusion that drives employee engagement to deliver superior performance to the communities we serve. National Grid is proud to be an affirmative action employer. We encourage minorities, women, individuals with disabilities and protected veterans to join the National Grid team."
"663","Sales Ops Analyst","Criteo ","Boston, MA","Who we areAt Criteo, we are building the advertising platform of choice for the open Internet, an ecosystem that favors neutrality, transparency and inclusiveness. With more than 1.4 billion active shoppers and $600 billion in annual commerce sales, we deliver performance at scale. Founded in a Paris start-up incubator, Criteo now carries out our entrepreneurial spirit across 30+ global offices. Do you want to have an impact on more than half of the worlds internet users? Join us and be part of something big. As Criteos business scales ever faster, theCRM (SalesForce) systems and tools business analystwill be responsible for driving better outcome from tools, strengthen sales processes and automation, managing all Sales Operations functions across the Criteo MidMarket channel, including policy development enforcement, data integrity, reporting, and process improvement. The business performance team is a fairly new team with the mission to provide Criteo commercial teams with optimal conditions to maximize operational efficiency through measurement, processes, tools and direction. The CRM (SalesForce) systems and tools business analystplays a key role in the team by driving new projects and ensuring sales operations consistency worldwide, reporting directly to the Team Lead, Sales Effectiveness, Global Mid-Market. This role is based in Boston and is an exciting opportunity to join a fast growing company and pre-eminent brand in the online advertising space. What you'll be doing:Drive best outcome from CRM toolTrouble shoot, identify and solve user issues at scaleEnsure alignment with ops and marketingEnsure alignment with operations, legal and financeUnify and implement common processesAnalyze complex data from multiple sources, youll learn how to detect problems with the performance of our campaigns, and suggest improvements that will have immediate impact Reporting tools and metrics Work on ad hoc projects that will inform roadmap for the development of the Criteo Product, and run real world tests on new developments. Campaign control and oversight New Tool Creation & Deployment: autonomously deploy new processes, tools .Who you are:High level of Comfort with ambiguity and the ability to be agile and flexible in a fast growing and changing environmentStrong familiarity in working with SalesForce: implementation, system design, development or solution-architectureTeam player, likes to be part of a great team2 years of previous business analysis experience or skillsCan tackle day to day business requests while considering long term strategy Creative thinking and problem solving skills Can do attitude, autonomous, detail oriented Able to work independently and as a part of cross functional team Strong communication skills and ability to liaise with and present to senior stakeholders .Data magician You are versatile, dynamic #LI-BD1At Criteo, we dare to be different. We believe that diversity fuels innovation and creates an energy that can be seen and felt all over Criteo. We champion different perspectives and are committed to creating a workplace where all Criteos are heard and feel a sense of belonging.Criteo collects your personal data for the purposes of managing Criteo's recruitment related activities. Consequently, Criteo may use your personal data in relation to the evaluation and selection of applicants. Your information will be accessible to the different Criteo entities across the world. By clicking the ""Apply"" button you expressly give your consent."
"664","Technical Analyst","Kitewheel ","Boston, MA","Who We AreLed by a team of marketing technology industry veterans, Kitewheel orchestrates Omni-channel Customer Journeys for the worldrsquos leading agencies and brands. Now, in our fifth year of operation, Kitewheelrsquos Customer Journey Hub allows brands to plan and deliver real-time customer journeys and experiences across all marketing channels and systems - social networks, web sites, mobile apps and more. Kitewheel serves its global partner base from offices in Boston (HQ), New York City, and London. In 2017 Forrester named Kitewheel as a Leader in Customer Journey Orchestration and Analytics, after being included on Gartnerrsquos 2016 Magic Quadrant for Digital Marketing Hubs, CRM Watchlist ldquoRookie of the Yearrdquo for 2015 and named by Gartner as a ldquoCool Vendor in CRM Marketingrdquo for 2014. Who We Are Looking ForWe are looking for a full time candidate to join Kitewheelrsquos Professional Services team, as a Technical Analyst in our Boston, MA office. What Yoursquoll Do Become a Primary point of contact in the Kitewheel Professional Services team for designated implementations Participate in scoping, requirement and specification meetings and perform and participate in design and solution reviews Assess and analyze the requirements needed to implement new solutions and advise on the options available to support the request within the system constraints while assessing potential risks and impact Design and Implement overall solution including analyze data, workflows, rules that will be applied as logic in Kitewheel, user experience, interfaces and integration and solution performance Produce functional specification documentation based upon client business requirements and work closely with various departments to coordinate efforts to meet deadlines Work as part of a team providing support and solutions to customers and the internal technology research team Research new applications of analytics and real-time decisioning in the consumer marketing arena ndash including social media listening, real-time analytics, and interactive customer communications Whatrsquos Required Education BA in Advanced Analytics, Computer Science, Marketing Operations, Operations Research or related major. Masters preferred Qualifications, Strengths and Technology Skills Knowledge of algorithms and how they can aid in decision-making Working knowledge of the project delivery lifecycle and track record of successful project deliveries JavaScript and SQL knowledge is required Technical knowledge of RESTful APIs, SOAP web services and Message Queues is an advantage Excellent communication skills and interpersonal skills The strongest candidates will also have some of the following Using analytical software such as Google Analytics Marketing automation technologies such as IBM Marketing (Silverpop), Exact Target (SFMC), Urban Airship, Marketo, Adobe Audience Database marketing or campaign management tools such as MailChimp, Unica, Adobe Campaign Work experience in the marketing analytics, martech Database design skills Knowledge of analytical tools such as R, SAS, Excel, SPSS Familiarity with data sources from multiple database platforms such as MySQL, Postgres, Redshift, SQL Server and Oracle At Kitewheel, yoursquoll be a member of a dynamic and growing team that prides itself in developing highly innovative, adaptable and configurable software solutions. Yoursquoll enjoy a competitive compensation and benefits package. Our collaborative culture and strong technical environment make Kitewheel a great place to build your career. Kitewheel is an Equal Opportunity Employer."
"665","Director of Data Science","Wellframe ","Boston, MA","Wellframe helps healthcare organizations support every aspect of health beyond the four walls of care delivery. We provide care transformation services, a patented engagement platform, clinical programs that support the clinical and social determinants of health, and rigorous measurement.Wellframe translates evidence-based, peer-reviewed guidelines and literature into an interactive daily checklist delivered to patients through the Wellframe mobile app. As patients engage with the Wellframe app, their data is shared in real time with their care team through the care team dashboard, which utilizes advanced algorithms to generate early intervention alerts. With secure two-way messaging, Wellframe facilitates long-term, trusted relationships between patients and care teams.Team & Role OverviewThe analytics and data science team at Wellframe is responsible for mining large amounts of patient data to extract insights that transform care delivery. The team is tasked with leveraging cutting edge technologies and techniques to develop descriptive and predictive models that have a direct impact on patient care. As the Director of Data Science, you will be responsible for managing the team and leading day-to-day operations. You will work with the executive team to create and deliver the analytics and data science roadmap for the organization. Additionally, you will be working closely with our clients to develop descriptive and predictive models tailored for their use cases and population.Responsibilities: Extract novel insights and evaluate the impact of health management services and interventions by leveraging advanced statistical methods and large scale data analysis tools. Engage collaboratively with prospects and clients to project ROI, develop and execute on evaluation plans, deliver operational reporting and inform strategic resource allocation to maximize business value Define and prioritize our internal and external analytical roadmapsHire and retain world class analysts and data scientistsManage day-to-day operations by prioritizing and coordinating deliverables between data engineers, data scientists and domain expertsDevelop and continuously improve the team's processes Provide thought leadership through white papers and presentations. Participate in peer reviewed publication on Wellframes methodology and primary research on Wellframes dataset.Qualifications:An M.S., PhD, or equivalent experience, in computer science, epidemiology, applied mathematics, statistics, engineering, economics or related fields 8+ years of experience in developing analytics and data science solutions5+ years of team management experienceProven experience in data preparation and analysis using big data tool setsExcellent communication and presentation skillsWellframe, Inc. is an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status or any other characteristic protected by local, state, or federal laws, rules, or regulations."
"666","Sr Business Analyst With Salesforce","BSASPEC ","Boston, MA","Job Description: Education : Bachelor’s degree in Engineering, Computer Science, or similar,MBA preferredWho we are: Incapsulate provides services from conception to delivery. We are a  team of developers, designers, and analysts who are committed to helping  businesses solve problems using state-of-the-art technology. We believe  that the best results are achieved by people who are passionate about  what they do and continually strive to be better - those are the people we hire. Who We Are Looking For: Incapsulate is searching for a Senior Business Analyst to join our  team in Boston, MA. You would be joining a group of skilled and  passionate individuals working on a variety of interesting and challenging projects. Job Duties and Responsibilities: -Working with clients to understand their functional and technical requirements to engineer solutions.  -Work with Project Managers and other key stakeholders to develop and  document requirements in clear, accurate, and meaningful, manner.  -Implementation of CRM projects and/or business applications based on Salesforce technologies.  -Perform analysis and research in support of requirements definition.  -Prepare documentation using tools such as Lucidchart, Word and Excel.  -Perform document groom and size User Stories in Agile Management platforms such as JIRA or Rally.  -Prepare documents such as: BRD, solution diagram, use case list,  process flows, functional design, wireframe, user stories, object  description, training materials, and guides.  -Aid in identifying and implementing process improvements.  -Perform various testing and QA functions as necessary.  -Assist or lead users acceptance testing, change management, and user training.  -Play key part in system deployment.  -Design data migration plan and prepare data mapping.  -Travel to client sites as necessary. Qualifications: -Minimum 7 years as a Business System Analyst.  -Minimum 7 years creating User Stories, Use Cases, Data Models, ERDs, and other relevant artifacts.  -Minimum 3 years experience in Salesforce both configuring sales, service, community clouds and custom Salesforce apps.  -Certifications preferred.  -Experience in solution design, database modeling, and working hand to hand with technical architect.  -Excellent analytical skills, as well as accuracy and attention to details.  -Ability to work in a fast pace environment and to work on multiple projects at a time.  -Ability to adapt to ever changing environments and situations.  -Excellent interpersonal, listening, oral and written communication skills.  -Ability to interact and communicate with individuals from all backgrounds and business levels.  -Advanced skills in MS Office with a particularly strong skill set in MS Excel.  -Experience with data querying and data mapping work  -Experience with Salesforce based 311 solutions is a big plus."
"667","Principal Data Scientist","Attivio ","Boston, MA","Attivio is the leading cognitive search & insight company, a recognized leader by both Gartner and Forrester and voted one of the best Big Data and Machine Learning companies to work for in 2018. Our mission is to put search at the core of every enterprise. Fortune 500 companies rely on us to drive innovation, operational efficiencies, and improved business outcomes. Our solutions provide industry-leading machine learning, natural language processing, and text analytics capabilities to solve business problems such as improving satisfaction in customer support, reducing risk in Financial Services, and increasing employee productivity. Our benefits include: Premium health, dental and vision insurance, unlimited paid time off, 401K match, parental leave, tuition reimbursement & more. We are currently located in Newton, Ma and are excited to be moving to Downtown Boston in May 2019.  We are seeking an experienced data scientist who is passionate about data science and machine learning to join a growing team. As a Data Scientist, you will process massive amounts of data and build advanced machine learning models to solve a variety of complex business problems, such as recommender systems, classification and natural language generation (NLG).  As a Data Scientist you will be responsible for: Defining AI research problems and criteria for evaluating successProcessing massive amounts of structured and unstructured dataBuilding deployable machine learning models and scalable NLP platforms that can support real time solutions for recommendation, Q&A, sentiment analysis, NLG, etc.Researching new machine learning solutions for complex business problemsCommunicating findingsQualificationsMaster or PhD degree in Computer Science or relate field with a focus on machine learning3+ years' experience in developing and training machine learning models or deep neural networks.2+ years' experience in general NLP tasks and techniques, such as parsing, sequence labeling, entity linking, relation extraction, etc.Experience in dealing with large-scale unstructured text dataExperience in machine learning packagesExpertise in NLP methodsML experience with different supervised and unsupervised learning algorithmsDesired SkillsFast learnerProven ability to make solid, independent technical decisionsDesire to work in a fast-paced, results oriented teamStrong interpersonal and communication skillsSelf-motivated, self-disciplined and self-managed with a strong work ethic and a positive attitudePublications on NLP/ML a big plusUnderstanding of Agile software methodology"
